TimeGenerated [UTC],AlertId,AlertName,AlertDescription,AlertVerdict,AlertStatus,AlertOriginalStatus,Dvc,DvcDescription,DvcIpAddr,DvcId,DvcIdType,DvcOs,DvcOsVersion,User,ProcessName,ProcessId,ProcessCommandLine,FileName,EventUid,EventType,EventCount,EventSeverity,EventOriginalSeverity,EventMessage,EventOriginalType,EventSubType,EventOriginalSubType,EventStartTime [UTC],EventEndTime [UTC],EventProduct,EventVendor,EventResult,EventSchema,EventSchemaVersion,IpAddr,,Username,UsernameType,Rule,RuleNumber,RuleName,RuleDescription,DvcHostname,Hostname,ThreatOriginalCategory,AttackTactics,AttackTechniques,Type,AdditionalFields
"6/16/2026, 5:43:15.280 AM",2502823365607052678,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,JE8xxxx82U,laptop,,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5032,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2502823365607052678,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"6/16/2026, 5:43:15.280 AM","6/16/2026, 5:43:15.280 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/17/2026, 3:55:23.444 PM",2503856239517425046,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,4692,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2503856239517425046,Alert,1,High,High,,PROCESSCREATION,Threat,malicious,"6/17/2026, 3:55:23.444 PM","6/17/2026, 3:55:23.444 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/17/2026, 7:26:16.248 AM",2503599991066956183,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,JE8xxxx82U,laptop,,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5032,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2503599991066956183,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"6/17/2026, 7:26:16.248 AM","6/17/2026, 7:26:16.248 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/18/2026, 3:18:53.570 AM",2504200257387906794,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,2276,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2504200257387906794,Alert,1,High,High,,PROCESSCREATION,Threat,malicious,"6/18/2026, 3:18:53.570 AM","6/18/2026, 3:18:53.570 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/18/2026, 3:18:53.570 AM",2504200257387906795,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5292,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2504200257387906795,Alert,1,High,High,,PROCESSCREATION,Threat,malicious,"6/18/2026, 3:18:53.570 AM","6/18/2026, 3:18:53.570 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/19/2026, 11:01:56.225 AM",2505158090927495711,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,JE8xxxx82U,laptop,,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5032,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2505158090927495711,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"6/19/2026, 11:01:56.225 AM","6/19/2026, 11:01:56.225 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/20/2026, 12:02:19.295 PM",2505913259325758356,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,JE8xxxx82U,laptop,,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5032,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2505913259325758356,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"6/20/2026, 12:02:19.295 PM","6/20/2026, 12:02:19.295 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/22/2026, 5:38:33.537 PM",2507532044451981341,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,JE8xxxx82U,laptop,,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5032,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2507532044451981341,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"6/22/2026, 5:38:33.537 PM","6/22/2026, 5:38:33.537 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/23/2026, 11:34:40.752 PM",2508436061361535014,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,JE8xxxx82U,laptop,,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5032,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2508436061361535014,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"6/23/2026, 11:34:40.752 PM","6/23/2026, 11:34:40.752 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/23/2026, 11:48:58.300 PM",2508443254995666069,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5292,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2508443254995666069,Alert,1,High,High,,PROCESSCREATION,Threat,malicious,"6/23/2026, 11:48:58.300 PM","6/23/2026, 11:48:58.300 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/23/2026, 11:49:48.876 PM",2508443679249517885,File Signed by Connectwise Detected (ScreenConnect),A revoked certificate was used,Unknown,Active,unresolved,JE8xxxx82U,laptop,,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5408,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2508443679249517885,Alert,1,High,High,A revoked certificate was used,BEHAVIORALINDICATORS,Threat,malicious,"6/23/2026, 11:49:48.876 PM","6/23/2026, 11:49:48.876 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/23/2026, 11:51:14.740 PM",2508444399528960876,File Signed by Connectwise Detected (ScreenConnect),A revoked certificate was used,Unknown,Active,unresolved,JE8xxxx82U,laptop,,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5268,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2508444399528960876,Alert,1,High,High,A revoked certificate was used,BEHAVIORALINDICATORS,Threat,malicious,"6/23/2026, 11:51:14.740 PM","6/23/2026, 11:51:14.740 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/23/2026, 11:52:48.790 PM",2508445188477569288,File Signed by Connectwise Detected (ScreenConnect),A revoked certificate was used,Unknown,Active,unresolved,JE8xxxx82U,laptop,,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5144,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2508445188477569288,Alert,1,High,High,A revoked certificate was used,BEHAVIORALINDICATORS,Threat,malicious,"6/23/2026, 11:52:48.790 PM","6/23/2026, 11:52:48.790 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/25/2026, 12:15:44.159 AM",2509181501650064817,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5292,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2509181501650064817,Alert,1,High,High,,PROCESSCREATION,Threat,malicious,"6/25/2026, 12:15:44.159 AM","6/25/2026, 12:15:44.159 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/26/2026, 12:36:11.456 AM",2509916572696166023,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5292,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2509916572696166023,Alert,1,High,High,,DUPLICATEPROCESS,Threat,malicious,"6/26/2026, 12:36:11.456 AM","6/26/2026, 12:36:11.456 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/26/2026, 4:32:15.509 AM",2510035389377484904,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,2276,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2510035389377484904,Alert,1,High,High,,PROCESSCREATION,Threat,malicious,"6/26/2026, 4:32:15.509 AM","6/26/2026, 4:32:15.509 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/26/2026, 4:32:20.354 AM",2510035430028679428,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5532,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2510035430028679428,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"6/26/2026, 4:32:20.354 AM","6/26/2026, 4:32:20.354 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/27/2026, 6:38:02.706 AM",2510823475587852307,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,2276,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2510823475587852307,Alert,1,High,High,,PROCESSCREATION,Threat,malicious,"6/27/2026, 6:38:02.706 AM","6/27/2026, 6:38:02.706 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/27/2026, 6:38:07.716 AM",2510823517606389861,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5012,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2510823517606389861,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"6/27/2026, 6:38:07.716 AM","6/27/2026, 6:38:07.716 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/28/2026, 5:06:47.773 PM",2511864712392346392,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5012,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2511864712392346392,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"6/28/2026, 5:06:47.773 PM","6/28/2026, 5:06:47.773 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/29/2026, 5:16:43.072 PM",2512594481598959477,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5012,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2512594481598959477,Alert,1,High,High,,PROCESSCREATION,Threat,malicious,"6/29/2026, 5:16:43.072 PM","6/29/2026, 5:16:43.072 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,UnknownShimModuleLoaded,"Persistence, Privilege Escalation",Application Shimming (T1546.011),SentinelOneAlerts_CL,{}
"6/29/2026, 6:32:16.177 AM",2512270120166607483,File Signed by Connectwise Detected (ScreenConnect),Application was hijacked by signed and known DLL,Unknown,Active,unresolved,LAPxxxxPTO,laptop,,73419xxxx73419,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,6076,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2512270120166607483,Alert,1,High,High,Application was hijacked by signed and known DLL,BEHAVIORALINDICATORS,Threat,malicious,"6/29/2026, 6:32:16.177 AM","6/29/2026, 6:32:16.177 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/29/2026, 6:33:51.224 AM",2512270917478648263,File Signed by Connectwise Detected (ScreenConnect),Application was hijacked by signed and known DLL,Unknown,Active,unresolved,LAPxxxxPTO,laptop,,73419xxxx73419,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,4684,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2512270917478648263,Alert,1,High,High,Application was hijacked by signed and known DLL,BEHAVIORALINDICATORS,Threat,malicious,"6/29/2026, 6:33:51.224 AM","6/29/2026, 6:33:51.224 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/30/2026, 7:46:59.921 PM",2513394896143986942,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5012,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2513394896143986942,Alert,1,High,High,,PROCESSCREATION,Threat,malicious,"6/30/2026, 7:46:59.921 PM","6/30/2026, 7:46:59.921 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/1/2026, 8:18:26.551 PM",2514135498240677479,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5012,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2514135498240677479,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"7/1/2026, 8:18:26.551 PM","7/1/2026, 8:18:26.551 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/15/2026, 2:44:51.054 AM",2523752068281561648,File Signed by Connectwise Detected (ScreenConnect),Application was hijacked by signed and known DLL,Unknown,Active,unresolved,LAPxxxxPTO,laptop,,73419xxxx73419,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,4480,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2523752068281561648,Alert,1,High,High,Application was hijacked by signed and known DLL,BEHAVIORALINDICATORS,Threat,malicious,"7/15/2026, 2:44:51.054 AM","7/15/2026, 2:44:51.054 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,,,,SentinelOneAlerts_CL,{}
